transaction_id,card_id,amount,merchant_name,merchant_category,transaction_date,location,status
3439,426,1875,tata cliq,ecommerce,2025-02-04,chennai,completed
3440,122,7570,jabong,ecommerce,2025-02-28,hyderabad,completed
3441,222,9484,paytm,finance,2025-01-28,pune,failed
3442,432,4874,lenskart,eyewear,2025-02-15,kolkata,failed
3443,422,409,paytm,finance,2025-01-03,chennai,failed
3444,7,1642,swiggy,food,2025-02-01,chennai,completed
3445,101,859,reliance digital,electronics,2025-01-05,delhi,pending
3446,275,6862,amazon,ecommerce,2025-01-03,ahmedabad,completed
3447,48,4887,myntra,fashion,2025-02-15,nagpur,pending
3448,305,4633,bookmyshow,entertainment,2025-01-31,chennai,pending
3449,312,161,hdfc bank,banking,2025-01-26,mumbai,completed
3450,149,7162,swiggy,food,2025-01-26,mumbai,pending
3451,271,6627,zomato,food,2025-02-22,nagpur,failed
3452,338,6730,snapdeal,ecommerce,2025-01-13,ahmedabad,failed
3453,436,6627,snapdeal,ecommerce,2025-02-22,mumbai,pending
3454,294,8349,snapdeal,ecommerce,2025-02-12,ahmedabad,completed
3455,487,6540,snapdeal,ecommerce,2025-01-28,cochin,failed
3456,87,8736,zomato,food,2025-02-18,nagpur,failed
3457,336,5347,big bazaar,retail,2025-03-02,jaipur,failed
3458,49,2482,bookmyshow,entertainment,2025-02-24,chennai,failed
3459,334,6086,flipkart,ecommerce,2025-01-15,bangalore,failed
3460,82,6461,jabong,ecommerce,2025-01-31,surat,completed
3461,272,5322,zomato,food,2025-01-07,bangalore,failed
3462,64,4177,reliance digital,electronics,2025-01-26,nagpur,failed
3463,67,8806,tata cliq,ecommerce,2025-02-10,bangalore,failed
3464,48,2336,paytm,finance,2025-02-17,chennai,failed
3465,122,3983,myntra,fashion,2025-01-13,pune,pending
3466,285,2903,zomato,food,2025-02-10,ahmedabad,pending
3467,310,8956,paytm,finance,2025-02-09,hyderabad,completed
3468,260,8405,bookmyshow,entertainment,2025-01-15,hyderabad,pending
3469,156,7366,flipkart,ecommerce,2025-03-04,kolkata,failed
3470,139,4612,swiggy,food,2025-01-10,nagpur,completed
3471,236,2621,lenskart,eyewear,2025-01-22,nagpur,failed
3472,228,1254,zomato,food,2025-02-20,cochin,completed
3473,424,5363,bookmyshow,entertainment,2025-02-07,nagpur,completed
3474,271,5301,myntra,fashion,2025-02-18,hyderabad,completed
3475,408,8903,hdfc bank,banking,2025-01-06,pune,pending
3476,315,2944,flipkart,ecommerce,2025-02-08,pune,completed
3477,419,476,hdfc bank,banking,2025-02-15,chennai,completed
3478,142,4589,nykaa,beauty,2025-02-08,nagpur,completed
3479,384,2489,flipkart,ecommerce,2025-01-09,surat,failed
3480,367,5708,tata cliq,ecommerce,2025-01-01,delhi,failed
3481,66,5087,jabong,ecommerce,2025-01-25,bangalore,pending
3482,146,2442,myntra,fashion,2025-02-24,chennai,failed
3483,227,7586,hdfc bank,banking,2025-01-21,cochin,completed
3484,121,4672,paytm,finance,2025-01-09,cochin,completed
3485,223,2003,dominos,food,2025-01-28,surat,failed
3486,26,5650,lenskart,eyewear,2025-01-16,kolkata,pending
3487,412,7383,nykaa,beauty,2025-01-03,kolkata,completed
3488,113,9898,swiggy,food,2025-01-21,cochin,completed
3489,394,7956,flipkart,ecommerce,2025-01-21,jaipur,failed
3490,265,9058,paytm,finance,2025-02-24,nagpur,completed
3491,321,2749,swiggy,food,2025-01-31,hyderabad,failed
3492,211,4210,flipkart,ecommerce,2025-01-13,ahmedabad,pending
3493,8,575,bookmyshow,entertainment,2025-01-15,surat,pending
3494,446,562,amazon,ecommerce,2025-02-26,jaipur,failed
3495,120,8109,zomato,food,2025-01-21,surat,completed
3496,341,7096,myntra,fashion,2025-02-18,pune,failed
3497,229,1228,myntra,fashion,2025-02-01,jaipur,pending
3498,247,8540,bookmyshow,entertainment,2025-01-02,jaipur,completed
3499,324,3503,hdfc bank,banking,2025-02-20,chennai,failed
3500,218,8258,flipkart,ecommerce,2025-02-18,mumbai,pending
3501,236,5289,flipkart,ecommerce,2025-02-09,hyderabad,pending
3502,254,323,dominos,food,2025-01-03,pune,completed
3503,352,3908,zomato,food,2025-01-04,mumbai,completed
3504,355,1043,big bazaar,retail,2025-01-19,hyderabad,failed
3505,129,2033,big bazaar,retail,2025-01-08,ahmedabad,pending
3506,224,9946,lenskart,eyewear,2025-01-14,cochin,failed
3507,322,1523,big bazaar,retail,2025-01-31,bangalore,pending
3508,207,5344,swiggy,food,2025-01-16,bangalore,completed
3509,111,1264,croma,electronics,2025-02-16,chennai,completed
3510,242,1110,tata cliq,ecommerce,2025-01-18,pune,completed
3511,24,7865,big bazaar,retail,2025-03-04,jaipur,pending
3512,142,5194,zomato,food,2025-02-07,hyderabad,completed
3513,346,1355,paytm,finance,2025-02-01,kolkata,completed
3514,48,8129,myntra,fashion,2025-01-19,mumbai,pending
3515,229,5890,reliance digital,electronics,2025-03-04,hyderabad,pending
3516,318,8954,paytm,finance,2025-01-12,ahmedabad,failed
3517,272,7742,snapdeal,ecommerce,2025-01-08,delhi,failed
3518,325,1334,snapdeal,ecommerce,2025-02-26,cochin,completed
3519,320,5102,reliance digital,electronics,2025-01-05,bangalore,completed
3520,73,9293,big bazaar,retail,2025-02-12,bangalore,completed
3521,325,8866,croma,electronics,2025-01-11,bangalore,completed
3522,177,5675,flipkart,ecommerce,2025-01-14,chennai,completed
3523,161,418,croma,electronics,2025-01-28,cochin,pending
3524,31,4072,reliance digital,electronics,2025-01-19,nagpur,pending
3525,414,9225,amazon,ecommerce,2025-01-18,delhi,failed
3526,461,5888,paytm,finance,2025-01-18,surat,pending
3527,407,4449,tata cliq,ecommerce,2025-01-05,delhi,completed
3528,196,4310,tata cliq,ecommerce,2025-02-11,bangalore,pending
3529,162,1766,dominos,food,2025-02-01,bangalore,failed
3530,142,1868,dominos,food,2025-02-05,kolkata,failed
3531,270,7046,snapdeal,ecommerce,2025-02-06,jaipur,completed
3532,75,8072,hdfc bank,banking,2025-01-20,nagpur,pending
3533,307,1253,bookmyshow,entertainment,2025-01-22,jaipur,failed
3534,138,7019,amazon,ecommerce,2025-02-17,ahmedabad,failed
3535,187,5040,reliance digital,electronics,2025-01-24,chennai,pending
3536,263,8206,hdfc bank,banking,2025-02-24,ahmedabad,pending
3537,424,506,tata cliq,ecommerce,2025-01-18,delhi,completed
3538,216,2065,zomato,food,2025-01-24,jaipur,failed
3539,411,2308,reliance digital,electronics,2025-01-24,ahmedabad,completed
3540,335,4739,lenskart,eyewear,2025-01-13,hyderabad,completed
3541,460,685,big bazaar,retail,2025-02-19,nagpur,failed
3542,63,9653,bookmyshow,entertainment,2025-02-19,hyderabad,completed
3543,75,1403,dominos,food,2025-01-07,bangalore,failed
3544,211,1761,tata cliq,ecommerce,2025-02-07,nagpur,pending
3545,392,3675,bookmyshow,entertainment,2025-02-06,kolkata,completed
3546,251,3011,croma,electronics,2025-02-06,pune,failed
3547,133,198,bookmyshow,entertainment,2025-01-06,nagpur,pending
3548,88,8042,tata cliq,ecommerce,2025-02-19,jaipur,pending
3549,242,782,reliance digital,electronics,2025-01-01,surat,failed
3550,18,4893,zomato,food,2025-02-25,jaipur,pending
3551,489,1967,swiggy,food,2025-02-11,delhi,pending
3552,163,1760,snapdeal,ecommerce,2025-03-01,nagpur,pending
3553,238,5997,myntra,fashion,2025-01-29,hyderabad,pending
3554,368,705,paytm,finance,2025-02-10,surat,failed
3555,160,4029,hdfc bank,banking,2025-02-12,ahmedabad,failed
3556,280,4767,zomato,food,2025-02-11,jaipur,failed
3557,116,2598,paytm,finance,2025-02-07,jaipur,failed
3558,415,7970,dominos,food,2025-01-19,delhi,pending
3559,169,9713,nykaa,beauty,2025-02-11,bangalore,pending
3560,87,5444,nykaa,beauty,2025-01-10,kolkata,completed
3561,434,6499,big bazaar,retail,2025-02-01,surat,pending
3562,259,7508,croma,electronics,2025-02-19,hyderabad,pending
3563,342,4659,jabong,ecommerce,2025-02-17,cochin,completed
3564,414,4483,dominos,food,2025-01-05,nagpur,failed
3565,181,5922,swiggy,food,2025-01-19,pune,failed
3566,27,7428,tata cliq,ecommerce,2025-01-27,kolkata,failed
3567,394,6020,reliance digital,electronics,2025-02-09,delhi,pending
3568,101,4942,amazon,ecommerce,2025-01-09,surat,pending
3569,412,8458,amazon,ecommerce,2025-02-27,delhi,pending
3570,218,2437,flipkart,ecommerce,2025-03-01,jaipur,failed
3571,162,2310,amazon,ecommerce,2025-02-08,pune,completed
3572,170,8502,jabong,ecommerce,2025-02-09,surat,failed
3573,436,4504,big bazaar,retail,2025-02-16,pune,pending
3574,310,2122,swiggy,food,2025-01-04,chennai,pending
3575,5,1676,bookmyshow,entertainment,2025-01-21,cochin,failed
3576,271,233,jabong,ecommerce,2025-03-01,bangalore,pending
3577,28,9970,croma,electronics,2025-02-12,pune,failed
3578,253,2611,flipkart,ecommerce,2025-02-28,delhi,pending
3579,379,1859,lenskart,eyewear,2025-02-19,kolkata,pending
3580,409,4782,nykaa,beauty,2025-01-17,bangalore,pending
3581,192,584,lenskart,eyewear,2025-03-02,nagpur,pending
3582,261,1772,paytm,finance,2025-02-09,delhi,pending
3583,338,9369,reliance digital,electronics,2025-02-20,delhi,completed
3584,118,4261,big bazaar,retail,2025-01-16,nagpur,completed
3585,332,9150,paytm,finance,2025-02-21,jaipur,failed
3586,136,3963,jabong,ecommerce,2025-01-12,nagpur,completed
3587,172,1638,myntra,fashion,2025-02-20,pune,pending
3588,307,600,flipkart,ecommerce,2025-02-21,delhi,failed
3589,306,7407,bookmyshow,entertainment,2025-02-08,pune,completed
3590,123,9161,amazon,ecommerce,2025-01-01,pune,pending
3591,186,4100,reliance digital,electronics,2025-01-21,delhi,pending
3592,444,3460,swiggy,food,2025-01-16,hyderabad,completed
3593,472,3519,nykaa,beauty,2025-01-10,pune,pending
3594,23,3002,amazon,ecommerce,2025-01-11,ahmedabad,failed
3595,125,7348,tata cliq,ecommerce,2025-02-14,kolkata,failed
3596,437,8094,snapdeal,ecommerce,2025-01-06,surat,failed
3597,5,9628,reliance digital,electronics,2025-01-29,mumbai,pending
3598,227,463,croma,electronics,2025-01-15,kolkata,failed
3599,430,678,paytm,finance,2025-02-15,jaipur,completed
3600,77,9934,jabong,ecommerce,2025-02-15,mumbai,pending
3601,193,3429,snapdeal,ecommerce,2025-02-03,kolkata,pending
3602,149,1824,croma,electronics,2025-01-16,kolkata,completed
3603,431,7281,dominos,food,2025-01-11,jaipur,pending
3604,279,7872,reliance digital,electronics,2025-02-09,nagpur,pending
3605,58,2096,lenskart,eyewear,2025-01-05,surat,pending
3606,499,6015,paytm,finance,2025-02-06,bangalore,failed
3607,368,5540,big bazaar,retail,2025-01-16,hyderabad,completed
3608,350,7411,flipkart,ecommerce,2025-01-21,cochin,completed
3609,492,5568,hdfc bank,banking,2025-01-08,mumbai,pending
3610,233,3620,hdfc bank,banking,2025-03-02,pune,failed
3611,424,2026,dominos,food,2025-01-08,cochin,completed
3612,493,560,amazon,ecommerce,2025-02-21,chennai,pending
3613,428,9789,snapdeal,ecommerce,2025-02-07,nagpur,completed
3614,332,2283,dominos,food,2025-01-28,mumbai,failed
3615,65,5677,lenskart,eyewear,2025-02-06,pune,completed
3616,417,2444,jabong,ecommerce,2025-01-12,jaipur,failed
3617,432,4924,paytm,finance,2025-01-16,pune,failed
3618,61,6397,zomato,food,2025-01-21,cochin,completed
3619,273,4633,swiggy,food,2025-03-04,ahmedabad,pending
3620,192,8280,zomato,food,2025-01-20,jaipur,failed
3621,148,2864,myntra,fashion,2025-01-20,pune,failed
3622,468,8981,jabong,ecommerce,2025-01-18,hyderabad,pending
3623,111,7970,jabong,ecommerce,2025-01-23,nagpur,completed
3624,383,9796,nykaa,beauty,2025-01-21,chennai,completed
3625,258,2812,croma,electronics,2025-01-16,surat,completed
3626,98,6336,paytm,finance,2025-02-06,kolkata,failed
3627,348,829,croma,electronics,2025-02-22,cochin,pending
3628,394,6172,croma,electronics,2025-01-08,pune,pending
3629,178,2158,flipkart,ecommerce,2025-02-24,pune,completed
3630,41,8735,jabong,ecommerce,2025-01-25,kolkata,pending
3631,208,9788,bookmyshow,entertainment,2025-01-22,ahmedabad,completed
3632,286,6985,flipkart,ecommerce,2025-01-24,pune,failed
3633,393,8048,reliance digital,electronics,2025-01-30,mumbai,failed
3634,322,6651,swiggy,food,2025-02-03,pune,completed
3635,152,4647,snapdeal,ecommerce,2025-01-06,chennai,completed
3636,380,133,paytm,finance,2025-01-05,jaipur,completed
3637,178,2124,hdfc bank,banking,2025-01-24,nagpur,pending
3638,490,7959,amazon,ecommerce,2025-02-14,delhi,pending
3639,405,6118,paytm,finance,2025-01-26,pune,pending
3640,157,6877,nykaa,beauty,2025-01-21,mumbai,failed
3641,287,2764,big bazaar,retail,2025-03-02,pune,pending
3642,355,7660,amazon,ecommerce,2025-02-15,ahmedabad,pending
3643,158,3958,swiggy,food,2025-01-28,ahmedabad,failed
3644,324,8386,tata cliq,ecommerce,2025-01-31,cochin,completed
3645,284,6396,big bazaar,retail,2025-01-01,nagpur,completed
3646,16,7892,amazon,ecommerce,2025-01-07,ahmedabad,completed
3647,56,9469,lenskart,eyewear,2025-01-08,jaipur,pending
3648,452,3455,dominos,food,2025-02-05,jaipur,pending
3649,373,4219,big bazaar,retail,2025-01-23,cochin,pending
3650,364,5943,jabong,ecommerce,2025-02-15,ahmedabad,failed
3651,353,3039,nykaa,beauty,2025-02-14,kolkata,completed
3652,180,464,dominos,food,2025-01-26,ahmedabad,pending
3653,35,101,croma,electronics,2025-01-20,cochin,pending
3654,77,7143,snapdeal,ecommerce,2025-01-08,kolkata,completed
3655,147,4977,lenskart,eyewear,2025-02-18,kolkata,pending
3656,40,4137,tata cliq,ecommerce,2025-02-04,bangalore,failed
3657,146,4568,big bazaar,retail,2025-01-23,delhi,failed
3658,484,8228,tata cliq,ecommerce,2025-02-14,ahmedabad,failed
3659,220,1355,flipkart,ecommerce,2025-01-17,bangalore,pending
3660,32,9735,flipkart,ecommerce,2025-02-24,kolkata,pending
3661,252,6583,flipkart,ecommerce,2025-01-28,jaipur,completed
3662,135,9674,bookmyshow,entertainment,2025-01-27,hyderabad,pending
3663,380,5547,snapdeal,ecommerce,2025-02-15,surat,completed
3664,242,1997,jabong,ecommerce,2025-02-10,delhi,completed
3665,187,6553,paytm,finance,2025-02-01,surat,pending
3666,161,8003,zomato,food,2025-02-02,ahmedabad,pending
3667,87,308,flipkart,ecommerce,2025-01-14,cochin,pending
3668,408,3458,myntra,fashion,2025-01-24,pune,failed
3669,346,2290,reliance digital,electronics,2025-01-31,mumbai,completed
3670,482,4435,dominos,food,2025-01-19,kolkata,failed
3671,474,4238,jabong,ecommerce,2025-02-08,mumbai,completed
3672,226,2186,zomato,food,2025-02-19,chennai,completed
3673,57,434,bookmyshow,entertainment,2025-01-15,chennai,pending
3674,434,1051,nykaa,beauty,2025-01-15,delhi,failed
3675,137,1214,reliance digital,electronics,2025-01-11,delhi,failed
3676,487,5011,hdfc bank,banking,2025-01-23,ahmedabad,pending
3677,334,7837,swiggy,food,2025-01-03,bangalore,pending
3678,192,6803,flipkart,ecommerce,2025-02-08,chennai,pending
3679,439,7790,croma,electronics,2025-01-18,bangalore,pending
3680,225,5673,swiggy,food,2025-01-02,bangalore,failed
3681,473,6724,bookmyshow,entertainment,2025-01-08,hyderabad,failed
3682,266,2165,hdfc bank,banking,2025-03-02,mumbai,failed
3683,131,1609,snapdeal,ecommerce,2025-01-25,surat,failed
3684,11,1116,zomato,food,2025-02-25,nagpur,failed
3685,324,7024,swiggy,food,2025-02-15,cochin,completed
3686,425,163,jabong,ecommerce,2025-01-16,delhi,completed
3687,386,1409,amazon,ecommerce,2025-02-11,kolkata,completed
3688,154,3054,zomato,food,2025-02-11,chennai,pending
3689,461,4349,swiggy,food,2025-01-15,hyderabad,pending
3690,204,5595,jabong,ecommerce,2025-02-12,delhi,pending
3691,102,8928,reliance digital,electronics,2025-02-21,hyderabad,pending
3692,351,9260,tata cliq,ecommerce,2025-02-10,mumbai,pending
3693,120,2883,jabong,ecommerce,2025-02-17,cochin,pending
3694,439,7670,croma,electronics,2025-01-10,ahmedabad,pending
3695,8,7401,tata cliq,ecommerce,2025-01-13,pune,completed
3696,432,7507,dominos,food,2025-01-05,chennai,completed
3697,261,7370,zomato,food,2025-01-14,hyderabad,pending
3698,184,6886,bookmyshow,entertainment,2025-01-28,surat,pending
3699,496,635,big bazaar,retail,2025-02-13,bangalore,failed
3700,468,9409,hdfc bank,banking,2025-02-28,chennai,completed
3701,267,9440,snapdeal,ecommerce,2025-03-04,mumbai,completed
3702,372,3795,jabong,ecommerce,2025-02-12,nagpur,completed
3703,360,6860,lenskart,eyewear,2025-01-13,hyderabad,completed
3704,228,811,flipkart,ecommerce,2025-01-01,jaipur,failed
3705,157,2798,bookmyshow,entertainment,2025-02-12,kolkata,pending
3706,155,6654,swiggy,food,2025-02-27,cochin,pending
3707,68,5287,nykaa,beauty,2025-02-11,surat,pending
3708,479,9932,amazon,ecommerce,2025-01-11,hyderabad,pending
3709,385,3398,amazon,ecommerce,2025-01-20,mumbai,completed
3710,278,4700,swiggy,food,2025-03-02,delhi,completed
3711,428,9427,flipkart,ecommerce,2025-01-22,pune,failed
3712,97,9194,swiggy,food,2025-03-04,delhi,completed
3713,404,3445,swiggy,food,2025-01-14,surat,failed
3714,90,9821,dominos,food,2025-01-28,surat,failed
3715,386,5562,flipkart,ecommerce,2025-02-23,hyderabad,failed
3716,123,9036,flipkart,ecommerce,2025-02-17,kolkata,failed
3717,307,7292,nykaa,beauty,2025-01-16,nagpur,pending
3718,201,5221,tata cliq,ecommerce,2025-01-22,pune,completed
3719,82,2446,tata cliq,ecommerce,2025-02-24,kolkata,failed
3720,388,3357,nykaa,beauty,2025-02-14,nagpur,failed
3721,104,160,bookmyshow,entertainment,2025-03-05,cochin,pending
3722,329,848,nykaa,beauty,2025-03-03,chennai,pending
3723,99,920,reliance digital,electronics,2025-02-25,pune,pending
3724,239,8491,reliance digital,electronics,2025-02-05,pune,completed
3725,300,3967,dominos,food,2025-01-13,bangalore,failed
3726,363,1556,swiggy,food,2025-01-16,bangalore,failed
3727,245,8110,snapdeal,ecommerce,2025-02-27,cochin,pending
3728,418,557,hdfc bank,banking,2025-01-14,mumbai,failed
3729,469,2446,hdfc bank,banking,2025-02-17,jaipur,pending
3730,413,9780,swiggy,food,2025-02-13,pune,completed
3731,109,158,swiggy,food,2025-02-13,pune,failed
3732,169,5469,reliance digital,electronics,2025-01-21,nagpur,pending
3733,207,7537,hdfc bank,banking,2025-02-02,delhi,pending
3734,42,8054,myntra,fashion,2025-01-31,bangalore,pending
3735,268,2698,swiggy,food,2025-02-22,mumbai,pending
3736,148,7608,hdfc bank,banking,2025-01-16,cochin,pending
3737,254,6288,amazon,ecommerce,2025-01-25,jaipur,pending
3738,468,2033,tata cliq,ecommerce,2025-02-18,ahmedabad,pending
3739,151,4705,jabong,ecommerce,2025-02-15,nagpur,failed
3740,411,3890,jabong,ecommerce,2025-01-23,cochin,pending
3741,120,2301,dominos,food,2025-02-26,kolkata,pending
3742,273,287,bookmyshow,entertainment,2025-01-09,nagpur,pending
3743,472,1897,myntra,fashion,2025-02-28,cochin,completed
3744,2,4791,tata cliq,ecommerce,2025-01-14,mumbai,completed
3745,37,9191,tata cliq,ecommerce,2025-01-21,cochin,pending
3746,327,3308,lenskart,eyewear,2025-03-02,bangalore,pending
3747,268,2737,flipkart,ecommerce,2025-01-10,jaipur,completed
3748,288,6647,myntra,fashion,2025-02-25,kolkata,pending
3749,303,6751,hdfc bank,banking,2025-01-19,hyderabad,pending
3750,215,5775,croma,electronics,2025-01-27,mumbai,pending
3751,352,563,amazon,ecommerce,2025-02-06,surat,failed
3752,296,7703,big bazaar,retail,2025-02-10,nagpur,completed
3753,257,8731,flipkart,ecommerce,2025-02-09,kolkata,completed
3754,367,9140,zomato,food,2025-01-08,cochin,failed
3755,7,7106,lenskart,eyewear,2025-01-15,kolkata,completed
3756,288,7446,flipkart,ecommerce,2025-02-28,ahmedabad,pending
3757,197,4110,snapdeal,ecommerce,2025-02-08,delhi,completed
3758,85,3572,dominos,food,2025-02-28,cochin,failed
3759,187,3649,tata cliq,ecommerce,2025-02-14,pune,pending
3760,305,2762,zomato,food,2025-02-10,jaipur,failed
3761,188,6607,myntra,fashion,2025-01-26,ahmedabad,completed
3762,30,5135,tata cliq,ecommerce,2025-02-15,nagpur,completed
3763,380,8502,zomato,food,2025-01-19,cochin,failed
3764,226,6794,reliance digital,electronics,2025-02-19,ahmedabad,completed
3765,190,237,tata cliq,ecommerce,2025-02-19,surat,pending
3766,484,4812,croma,electronics,2025-01-11,mumbai,failed
3767,292,320,dominos,food,2025-01-28,cochin,pending
3768,9,8037,amazon,ecommerce,2025-02-17,ahmedabad,pending
3769,383,133,bookmyshow,entertainment,2025-01-02,mumbai,failed
3770,310,5225,croma,electronics,2025-02-06,pune,completed
3771,151,4980,croma,electronics,2025-01-07,kolkata,failed
3772,287,942,snapdeal,ecommerce,2025-02-21,hyderabad,completed
3773,54,895,dominos,food,2025-01-15,delhi,pending
3774,211,2785,paytm,finance,2025-01-30,jaipur,completed
3775,4,1928,snapdeal,ecommerce,2025-01-05,surat,completed
3776,140,2276,myntra,fashion,2025-01-19,mumbai,failed
3777,328,5111,bookmyshow,entertainment,2025-02-19,surat,failed
3778,165,2129,snapdeal,ecommerce,2025-02-15,jaipur,pending
3779,28,2940,swiggy,food,2025-01-28,kolkata,completed
3780,175,7374,tata cliq,ecommerce,2025-02-13,kolkata,completed
3781,247,1198,bookmyshow,entertainment,2025-02-24,bangalore,pending
3782,409,9671,hdfc bank,banking,2025-01-20,delhi,pending
3783,237,9480,paytm,finance,2025-01-31,delhi,pending
3784,282,2822,flipkart,ecommerce,2025-03-02,mumbai,completed
3785,49,6244,flipkart,ecommerce,2025-02-01,ahmedabad,failed
3786,445,9683,jabong,ecommerce,2025-01-08,nagpur,failed
3787,62,5087,paytm,finance,2025-01-29,ahmedabad,completed
3788,168,4443,hdfc bank,banking,2025-01-30,cochin,completed
3789,271,979,nykaa,beauty,2025-02-26,bangalore,failed
3790,339,2173,jabong,ecommerce,2025-01-17,jaipur,failed
3791,170,3256,amazon,ecommerce,2025-02-06,bangalore,failed
3792,353,7649,nykaa,beauty,2025-02-04,ahmedabad,completed
3793,457,7001,snapdeal,ecommerce,2025-03-01,cochin,completed
3794,57,1009,paytm,finance,2025-02-03,cochin,pending
3795,488,3134,croma,electronics,2025-02-19,surat,pending
3796,130,8959,dominos,food,2025-03-02,chennai,pending
3797,444,7822,snapdeal,ecommerce,2025-01-18,bangalore,failed
3798,321,908,bookmyshow,entertainment,2025-01-31,pune,completed
3799,330,4560,reliance digital,electronics,2025-02-15,chennai,completed
3800,279,2465,flipkart,ecommerce,2025-01-05,surat,failed
3801,110,828,zomato,food,2025-02-21,bangalore,completed
3802,8,8632,zomato,food,2025-02-03,ahmedabad,completed
3803,266,6691,swiggy,food,2025-03-01,mumbai,pending
3804,60,8997,reliance digital,electronics,2025-01-27,surat,pending
3805,124,5831,amazon,ecommerce,2025-01-18,surat,failed
3806,455,4097,big bazaar,retail,2025-02-16,nagpur,completed
3807,202,3495,reliance digital,electronics,2025-02-13,surat,completed
3808,123,3437,hdfc bank,banking,2025-01-12,kolkata,failed
3809,360,924,reliance digital,electronics,2025-02-15,surat,completed
3810,398,7555,paytm,finance,2025-02-07,hyderabad,failed
3811,11,3509,jabong,ecommerce,2025-02-01,delhi,failed
3812,67,1197,amazon,ecommerce,2025-02-27,nagpur,pending
3813,491,4531,hdfc bank,banking,2025-03-04,pune,failed
3814,160,9306,swiggy,food,2025-01-02,bangalore,pending
3815,382,961,bookmyshow,entertainment,2025-01-03,hyderabad,completed
3816,358,3949,snapdeal,ecommerce,2025-02-02,chennai,failed
3817,440,7159,swiggy,food,2025-01-20,pune,pending
3818,165,3471,croma,electronics,2025-02-17,nagpur,pending
3819,129,7366,lenskart,eyewear,2025-01-04,chennai,completed
3820,492,2522,hdfc bank,banking,2025-02-09,nagpur,pending
3821,42,787,snapdeal,ecommerce,2025-02-23,bangalore,failed
3822,483,4496,croma,electronics,2025-03-01,chennai,failed
3823,173,2420,croma,electronics,2025-01-21,nagpur,pending
3824,7,1898,reliance digital,electronics,2025-01-08,delhi,completed
3825,65,1470,dominos,food,2025-01-06,ahmedabad,pending
3826,48,2475,hdfc bank,banking,2025-01-28,bangalore,failed
3827,491,645,paytm,finance,2025-03-01,mumbai,pending
3828,441,9394,reliance digital,electronics,2025-01-28,chennai,completed
3829,285,4321,bookmyshow,entertainment,2025-03-03,pune,completed
3830,464,9310,paytm,finance,2025-02-19,kolkata,failed
3831,48,7473,bookmyshow,entertainment,2025-02-10,chennai,failed
3832,355,6999,zomato,food,2025-01-04,hyderabad,pending
3833,56,9219,bookmyshow,entertainment,2025-03-01,bangalore,completed
3834,378,8577,tata cliq,ecommerce,2025-01-16,pune,pending
3835,326,891,myntra,fashion,2025-01-02,pune,completed
3836,261,4857,myntra,fashion,2025-02-27,ahmedabad,failed
3837,31,5117,lenskart,eyewear,2025-01-02,bangalore,failed
3838,290,4489,flipkart,ecommerce,2025-02-09,jaipur,pending
3839,450,497,lenskart,eyewear,2025-01-19,jaipur,completed
3840,181,4304,flipkart,ecommerce,2025-01-11,bangalore,pending
3841,91,9022,big bazaar,retail,2025-01-03,hyderabad,failed
3842,414,5973,hdfc bank,banking,2025-02-04,nagpur,completed
3843,3,6316,hdfc bank,banking,2025-01-13,bangalore,completed
3844,140,7199,nykaa,beauty,2025-01-29,nagpur,failed
3845,179,5890,jabong,ecommerce,2025-02-06,mumbai,completed
3846,398,2906,swiggy,food,2025-01-06,pune,pending
3847,209,7881,jabong,ecommerce,2025-01-28,ahmedabad,pending
3848,207,7432,amazon,ecommerce,2025-03-05,kolkata,pending
3849,37,4422,myntra,fashion,2025-01-17,cochin,completed
3850,348,2518,reliance digital,electronics,2025-01-27,mumbai,pending
3851,66,2521,tata cliq,ecommerce,2025-02-09,mumbai,pending
3852,6,1161,hdfc bank,banking,2025-02-16,nagpur,failed
3853,469,2261,swiggy,food,2025-02-25,pune,failed
3854,188,4454,swiggy,food,2025-02-11,jaipur,failed
3855,31,4809,zomato,food,2025-01-04,nagpur,pending
3856,14,6685,bookmyshow,entertainment,2025-03-03,delhi,failed
3857,332,8349,myntra,fashion,2025-01-27,bangalore,pending
3858,261,2834,amazon,ecommerce,2025-03-01,delhi,completed
3859,486,7551,myntra,fashion,2025-01-15,kolkata,failed
3860,32,939,croma,electronics,2025-02-26,bangalore,failed
3861,81,1043,hdfc bank,banking,2025-01-19,chennai,failed
3862,109,2664,zomato,food,2025-01-29,nagpur,failed
3863,311,3170,paytm,finance,2025-02-17,jaipur,completed
3864,450,9413,tata cliq,ecommerce,2025-01-18,hyderabad,completed
3865,128,6958,flipkart,ecommerce,2025-01-15,bangalore,completed
3866,107,1527,bookmyshow,entertainment,2025-03-02,bangalore,pending
3867,363,4081,flipkart,ecommerce,2025-02-24,cochin,completed
3868,71,5478,flipkart,ecommerce,2025-02-15,nagpur,failed
3869,330,6663,myntra,fashion,2025-02-22,hyderabad,failed
3870,432,9812,snapdeal,ecommerce,2025-02-10,surat,completed
3871,28,1842,jabong,ecommerce,2025-01-31,pune,pending
3872,56,1686,reliance digital,electronics,2025-02-23,cochin,failed
3873,3,2907,hdfc bank,banking,2025-02-20,ahmedabad,failed
3874,12,4317,big bazaar,retail,2025-01-04,bangalore,completed
3875,231,5201,tata cliq,ecommerce,2025-03-03,delhi,completed
3876,113,5534,nykaa,beauty,2025-02-03,hyderabad,pending
3877,167,9157,swiggy,food,2025-02-10,mumbai,completed
