transaction_id,card_id,amount,merchant_name,merchant_category,transaction_date,location,status
1437,310,8710,big bazaar,retail,2024-12-12,surat,pending
1438,144,782,flipkart,ecommerce,2024-09-07,kolkata,pending
1439,51,3697,swiggy,food,2024-09-18,jaipur,completed
1440,162,2975,lenskart,eyewear,2024-09-02,bangalore,pending
1441,306,9822,dominos,food,2024-09-05,surat,completed
1442,124,1962,amazon,ecommerce,2024-09-08,bangalore,failed
1443,184,1256,reliance digital,electronics,2024-11-24,jaipur,failed
1444,40,3081,big bazaar,retail,2024-09-14,delhi,completed
1445,157,2101,nykaa,beauty,2024-11-05,chennai,completed
1446,257,7396,lenskart,eyewear,2024-09-04,jaipur,pending
1447,395,9188,flipkart,ecommerce,2024-10-28,kolkata,failed
1448,311,2465,croma,electronics,2024-12-19,chennai,pending
1449,440,7872,nykaa,beauty,2024-12-24,mumbai,completed
1450,325,3962,jabong,ecommerce,2024-09-17,cochin,completed
1451,342,9274,lenskart,eyewear,2024-09-05,cochin,pending
1452,211,7706,amazon,ecommerce,2024-09-02,delhi,failed
1453,179,7516,nykaa,beauty,2024-11-10,pune,pending
1454,294,3579,lenskart,eyewear,2024-09-19,mumbai,failed
1455,90,3804,bookmyshow,entertainment,2024-11-16,mumbai,failed
1456,433,6395,amazon,ecommerce,2024-09-19,mumbai,completed
1457,112,8151,big bazaar,retail,2024-12-19,delhi,failed
1458,373,2622,myntra,fashion,2024-12-14,delhi,completed
1459,496,5197,zomato,food,2024-09-29,ahmedabad,completed
1460,83,3558,amazon,ecommerce,2024-12-15,jaipur,completed
1461,158,2121,zomato,food,2024-12-17,cochin,pending
1462,467,269,reliance digital,electronics,2024-10-22,hyderabad,failed
1463,215,4276,dominos,food,2024-10-11,cochin,completed
1464,136,3904,reliance digital,electronics,2024-12-22,chennai,pending
1465,19,1046,big bazaar,retail,2024-11-12,delhi,failed
1466,328,7962,zomato,food,2024-12-14,delhi,failed
1467,255,4268,tata cliq,ecommerce,2024-12-16,mumbai,pending
1468,180,8523,hdfc bank,banking,2024-09-02,chennai,completed
1469,225,1190,nykaa,beauty,2024-10-25,chennai,completed
1470,216,2766,paytm,finance,2024-10-24,mumbai,failed
1471,284,7759,reliance digital,electronics,2024-10-05,delhi,failed
1472,400,3552,zomato,food,2024-12-20,kolkata,failed
1473,26,9151,reliance digital,electronics,2024-10-31,mumbai,completed
1474,375,6206,tata cliq,ecommerce,2024-10-02,chennai,pending
1475,455,8221,zomato,food,2024-12-24,hyderabad,pending
1476,185,2054,bookmyshow,entertainment,2024-12-06,nagpur,pending
1477,67,633,tata cliq,ecommerce,2024-11-29,kolkata,completed
1478,405,6108,paytm,finance,2024-11-04,mumbai,failed
1479,58,4444,swiggy,food,2024-10-24,surat,failed
1480,384,879,hdfc bank,banking,2024-09-12,delhi,completed
1481,93,3119,reliance digital,electronics,2024-10-09,ahmedabad,completed
1482,337,8293,tata cliq,ecommerce,2024-09-02,chennai,pending
1483,473,5608,jabong,ecommerce,2024-11-27,cochin,pending
1484,123,8711,tata cliq,ecommerce,2024-09-30,mumbai,completed
1485,231,3994,swiggy,food,2024-09-07,delhi,failed
1486,44,8699,swiggy,food,2024-10-20,pune,pending
1487,481,6624,paytm,finance,2024-09-22,nagpur,pending
1488,159,6544,croma,electronics,2024-11-08,bangalore,failed
1489,194,7223,paytm,finance,2024-11-21,surat,pending
1490,38,4637,tata cliq,ecommerce,2024-12-21,surat,completed
1491,238,5772,snapdeal,ecommerce,2024-09-10,kolkata,pending
1492,238,8129,flipkart,ecommerce,2024-11-15,cochin,failed
1493,454,5289,swiggy,food,2024-12-04,delhi,pending
1494,118,1187,croma,electronics,2024-09-06,nagpur,failed
1495,273,2353,zomato,food,2024-11-26,nagpur,failed
1496,349,5490,big bazaar,retail,2024-09-14,ahmedabad,failed
1497,174,4097,snapdeal,ecommerce,2024-11-08,ahmedabad,failed
1498,391,4299,snapdeal,ecommerce,2024-09-22,chennai,completed
1499,68,8349,paytm,finance,2024-10-10,cochin,completed
1500,49,8708,jabong,ecommerce,2024-09-03,surat,failed
1501,153,2703,croma,electronics,2024-10-12,cochin,pending
1502,116,5738,hdfc bank,banking,2024-12-10,jaipur,pending
1503,109,552,lenskart,eyewear,2024-09-21,jaipur,completed
1504,55,9829,big bazaar,retail,2024-12-26,pune,failed
1505,263,9806,croma,electronics,2024-09-09,chennai,completed
1506,465,3928,dominos,food,2024-11-30,pune,completed
1507,112,9939,snapdeal,ecommerce,2024-09-11,kolkata,failed
1508,326,8493,croma,electronics,2024-12-22,cochin,pending
1509,428,1510,paytm,finance,2024-11-29,surat,completed
1510,80,9715,amazon,ecommerce,2024-10-14,jaipur,failed
1511,200,8271,amazon,ecommerce,2024-09-05,cochin,pending
1512,9,4535,snapdeal,ecommerce,2024-12-31,cochin,pending
1513,405,1867,myntra,fashion,2024-10-06,surat,failed
1514,86,6767,paytm,finance,2024-11-24,bangalore,failed
1515,476,5623,hdfc bank,banking,2024-12-01,hyderabad,pending
1516,85,6458,lenskart,eyewear,2024-10-25,hyderabad,failed
1517,421,1950,snapdeal,ecommerce,2024-10-25,surat,failed
1518,218,2215,paytm,finance,2024-12-13,mumbai,failed
1519,389,9458,croma,electronics,2024-11-02,surat,failed
1520,416,5082,hdfc bank,banking,2024-11-21,hyderabad,failed
1521,351,6204,nykaa,beauty,2024-10-17,mumbai,pending
1522,284,7276,bookmyshow,entertainment,2024-09-18,ahmedabad,pending
1523,213,966,amazon,ecommerce,2024-12-29,pune,failed
1524,217,484,dominos,food,2024-09-21,delhi,failed
1525,215,9635,bookmyshow,entertainment,2024-10-21,jaipur,failed
1526,346,9011,nykaa,beauty,2024-12-22,cochin,pending
1527,353,6945,swiggy,food,2024-09-25,chennai,failed
1528,191,7766,hdfc bank,banking,2024-12-10,hyderabad,completed
1529,260,1923,snapdeal,ecommerce,2024-10-31,pune,failed
1530,341,7144,dominos,food,2024-09-11,cochin,failed
1531,201,4139,hdfc bank,banking,2024-09-21,cochin,pending
1532,117,9954,paytm,finance,2024-09-17,kolkata,completed
1533,64,9546,hdfc bank,banking,2024-12-18,pune,completed
1534,269,6617,amazon,ecommerce,2024-11-26,pune,pending
1535,104,9986,zomato,food,2024-10-11,bangalore,pending
1536,119,6185,amazon,ecommerce,2024-12-21,ahmedabad,failed
1537,181,935,nykaa,beauty,2024-11-30,bangalore,pending
1538,175,6640,jabong,ecommerce,2024-10-24,chennai,failed
1539,435,2076,dominos,food,2024-12-15,jaipur,pending
1540,363,242,tata cliq,ecommerce,2024-10-07,pune,completed
1541,196,7262,hdfc bank,banking,2024-11-21,surat,pending
1542,177,8674,swiggy,food,2024-12-12,cochin,pending
1543,324,5276,bookmyshow,entertainment,2024-09-18,nagpur,failed
1544,159,4218,hdfc bank,banking,2024-10-02,jaipur,completed
1545,372,2970,croma,electronics,2024-11-11,chennai,failed
1546,318,246,snapdeal,ecommerce,2024-09-15,cochin,failed
1547,168,8537,jabong,ecommerce,2024-10-26,pune,completed
1548,18,7095,hdfc bank,banking,2024-09-26,jaipur,pending
1549,42,5931,amazon,ecommerce,2024-10-09,cochin,pending
1550,408,1830,croma,electronics,2024-11-10,pune,completed
1551,246,9149,big bazaar,retail,2024-11-04,pune,pending
1552,390,2764,amazon,ecommerce,2024-11-15,bangalore,completed
1553,382,514,lenskart,eyewear,2024-10-30,chennai,pending
1554,25,7031,tata cliq,ecommerce,2024-10-07,cochin,completed
1555,85,2405,croma,electronics,2024-12-17,delhi,failed
1556,487,1127,flipkart,ecommerce,2024-09-20,chennai,failed
1557,5,2644,amazon,ecommerce,2024-10-22,chennai,failed
1558,230,5964,nykaa,beauty,2024-12-13,kolkata,completed
1559,477,7520,big bazaar,retail,2024-10-30,pune,pending
1560,291,1057,amazon,ecommerce,2024-11-01,ahmedabad,pending
1561,390,9343,reliance digital,electronics,2024-12-31,pune,pending
1562,464,6704,jabong,ecommerce,2024-10-16,pune,pending
1563,192,3198,flipkart,ecommerce,2024-12-03,jaipur,pending
1564,137,4157,big bazaar,retail,2024-12-01,ahmedabad,failed
1565,399,9926,bookmyshow,entertainment,2024-12-08,mumbai,failed
1566,83,3046,jabong,ecommerce,2024-12-27,mumbai,failed
1567,424,5830,dominos,food,2024-10-18,kolkata,failed
1568,98,8600,myntra,fashion,2024-10-29,jaipur,completed
1569,36,558,big bazaar,retail,2024-10-12,hyderabad,pending
1570,321,8949,lenskart,eyewear,2024-09-16,mumbai,pending
1571,485,7676,swiggy,food,2024-12-07,hyderabad,pending
1572,158,7067,dominos,food,2024-09-12,surat,completed
1573,359,5970,snapdeal,ecommerce,2024-10-27,bangalore,completed
1574,9,8318,swiggy,food,2024-11-17,jaipur,pending
1575,152,3415,zomato,food,2024-12-27,hyderabad,failed
1576,371,8862,hdfc bank,banking,2024-09-30,nagpur,failed
1577,88,2844,lenskart,eyewear,2024-09-25,chennai,failed
1578,281,581,big bazaar,retail,2024-12-24,bangalore,completed
1579,484,9728,hdfc bank,banking,2024-10-19,kolkata,failed
1580,429,4603,jabong,ecommerce,2024-09-21,chennai,pending
1581,207,8291,reliance digital,electronics,2024-10-14,cochin,failed
1582,259,4347,lenskart,eyewear,2024-10-28,ahmedabad,pending
1583,382,716,nykaa,beauty,2024-12-04,pune,pending
1584,64,8221,zomato,food,2024-12-30,kolkata,pending
1585,496,7098,jabong,ecommerce,2024-12-18,surat,pending
1586,124,490,bookmyshow,entertainment,2024-11-06,ahmedabad,pending
1587,121,4681,myntra,fashion,2024-09-30,jaipur,failed
1588,82,4456,zomato,food,2024-10-28,pune,failed
1589,103,4056,bookmyshow,entertainment,2024-11-27,delhi,pending
1590,495,6134,reliance digital,electronics,2024-12-14,nagpur,completed
1591,401,7589,reliance digital,electronics,2024-09-17,chennai,completed
1592,187,2072,snapdeal,ecommerce,2024-11-15,ahmedabad,failed
1593,263,5795,bookmyshow,entertainment,2024-10-03,delhi,failed
1594,498,2068,myntra,fashion,2024-10-28,ahmedabad,pending
1595,487,6142,big bazaar,retail,2024-11-28,hyderabad,pending
1596,313,1360,lenskart,eyewear,2024-09-28,jaipur,failed
1597,410,5406,dominos,food,2024-09-28,mumbai,completed
1598,158,9527,dominos,food,2024-10-26,pune,failed
1599,176,8267,zomato,food,2024-11-30,kolkata,failed
1600,45,1621,hdfc bank,banking,2024-12-11,kolkata,completed
1601,480,7672,snapdeal,ecommerce,2024-10-16,hyderabad,failed
1602,346,5646,flipkart,ecommerce,2024-11-10,surat,pending
1603,464,5220,swiggy,food,2024-09-11,delhi,pending
1604,93,1500,nykaa,beauty,2024-12-02,nagpur,pending
1605,6,2350,croma,electronics,2024-12-20,mumbai,failed
1606,138,9302,bookmyshow,entertainment,2024-10-28,ahmedabad,pending
1607,451,3506,jabong,ecommerce,2024-12-22,pune,completed
1608,162,5600,amazon,ecommerce,2024-12-24,kolkata,failed
1609,385,6997,jabong,ecommerce,2024-11-17,nagpur,pending
1610,323,8030,swiggy,food,2024-09-01,nagpur,pending
1611,51,527,croma,electronics,2024-11-08,ahmedabad,completed
1612,180,1382,swiggy,food,2024-09-03,surat,completed
1613,363,4634,flipkart,ecommerce,2024-11-25,surat,failed
1614,317,5170,big bazaar,retail,2024-10-31,bangalore,completed
1615,236,2657,flipkart,ecommerce,2024-12-14,bangalore,completed
1616,318,5057,paytm,finance,2024-09-10,ahmedabad,failed
1617,292,2365,swiggy,food,2024-09-22,bangalore,failed
1618,190,1870,tata cliq,ecommerce,2024-12-03,cochin,failed
1619,361,1883,big bazaar,retail,2024-12-25,surat,failed
1620,13,7148,zomato,food,2024-09-05,surat,failed
1621,365,8134,croma,electronics,2024-10-01,hyderabad,completed
1622,410,1423,big bazaar,retail,2024-10-07,cochin,failed
1623,108,7314,lenskart,eyewear,2024-11-16,jaipur,failed
1624,30,5395,myntra,fashion,2024-11-22,chennai,failed
1625,392,333,bookmyshow,entertainment,2024-12-01,delhi,completed
1626,150,3885,flipkart,ecommerce,2024-11-02,pune,pending
1627,117,8980,amazon,ecommerce,2024-10-22,surat,failed
1628,494,2697,lenskart,eyewear,2024-09-28,ahmedabad,failed
1629,92,1308,dominos,food,2024-12-08,bangalore,pending
1630,341,5564,reliance digital,electronics,2024-09-29,hyderabad,pending
1631,125,9811,nykaa,beauty,2024-09-28,delhi,pending
1632,361,2239,bookmyshow,entertainment,2024-12-04,jaipur,failed
1633,394,363,myntra,fashion,2024-11-30,bangalore,completed
1634,282,5615,myntra,fashion,2024-12-28,nagpur,completed
1635,160,3338,snapdeal,ecommerce,2024-11-18,surat,completed
1636,177,7974,hdfc bank,banking,2024-12-28,surat,failed
1637,137,8534,amazon,ecommerce,2024-11-23,pune,failed
1638,109,577,hdfc bank,banking,2024-10-31,pune,pending
1639,493,1998,croma,electronics,2024-10-19,kolkata,failed
1640,399,2295,croma,electronics,2024-11-29,mumbai,completed
1641,431,6127,lenskart,eyewear,2024-12-18,kolkata,failed
1642,96,1337,hdfc bank,banking,2024-11-08,hyderabad,completed
1643,428,6701,tata cliq,ecommerce,2024-11-30,kolkata,failed
1644,369,5450,dominos,food,2024-12-27,mumbai,completed
1645,466,7287,dominos,food,2024-10-29,pune,pending
1646,423,5210,bookmyshow,entertainment,2024-09-06,bangalore,pending
1647,288,4356,tata cliq,ecommerce,2024-11-06,delhi,pending
1648,331,1798,reliance digital,electronics,2024-10-05,jaipur,failed
1649,451,320,croma,electronics,2024-09-27,surat,completed
1650,500,2328,swiggy,food,2024-12-31,nagpur,failed
1651,195,5151,paytm,finance,2024-12-12,delhi,failed
1652,426,6267,dominos,food,2024-09-21,mumbai,pending
1653,310,3357,lenskart,eyewear,2024-12-28,ahmedabad,completed
1654,289,4593,zomato,food,2024-12-21,pune,failed
1655,450,4751,croma,electronics,2024-09-18,kolkata,failed
1656,449,6266,myntra,fashion,2024-09-28,chennai,pending
1657,459,4011,lenskart,eyewear,2024-09-10,mumbai,completed
1658,106,3359,dominos,food,2024-11-20,bangalore,failed
1659,20,3458,big bazaar,retail,2024-12-26,mumbai,completed
1660,378,5990,flipkart,ecommerce,2024-09-15,nagpur,completed
1661,36,8806,flipkart,ecommerce,2024-10-27,surat,failed
1662,186,4585,dominos,food,2024-12-03,ahmedabad,completed
1663,141,2078,big bazaar,retail,2024-10-24,chennai,completed
1664,421,8127,amazon,ecommerce,2024-12-10,chennai,completed
1665,353,4399,big bazaar,retail,2024-12-14,mumbai,completed
1666,44,8932,nykaa,beauty,2024-12-28,pune,failed
1667,361,7626,zomato,food,2024-12-21,ahmedabad,pending
1668,165,348,bookmyshow,entertainment,2024-09-11,kolkata,pending
1669,98,5981,jabong,ecommerce,2024-09-13,bangalore,pending
1670,25,3135,snapdeal,ecommerce,2024-12-14,cochin,completed
1671,109,7137,swiggy,food,2024-10-12,cochin,failed
1672,136,937,reliance digital,electronics,2024-10-11,surat,pending
1673,84,7352,tata cliq,ecommerce,2024-10-21,bangalore,pending
1674,136,3934,bookmyshow,entertainment,2024-10-07,kolkata,completed
1675,381,9713,hdfc bank,banking,2024-11-16,chennai,failed
1676,52,8339,croma,electronics,2024-10-20,jaipur,failed
1677,26,8003,paytm,finance,2024-12-17,pune,failed
1678,414,1832,myntra,fashion,2024-12-16,pune,completed
1679,272,7338,lenskart,eyewear,2024-09-17,nagpur,completed
1680,206,2489,croma,electronics,2024-10-22,bangalore,completed
1681,281,4752,croma,electronics,2024-09-14,hyderabad,completed
1682,9,3782,tata cliq,ecommerce,2024-12-27,bangalore,pending
1683,264,532,nykaa,beauty,2024-12-19,cochin,pending
1684,422,277,paytm,finance,2024-09-25,hyderabad,failed
1685,238,6461,dominos,food,2024-09-24,chennai,completed
1686,389,8123,zomato,food,2024-12-04,hyderabad,failed
1687,10,417,jabong,ecommerce,2024-12-04,pune,pending
1688,407,8944,hdfc bank,banking,2024-11-20,kolkata,failed
1689,352,352,hdfc bank,banking,2024-11-02,kolkata,failed
1690,474,3909,swiggy,food,2024-09-25,ahmedabad,failed
1691,302,9885,big bazaar,retail,2024-12-24,ahmedabad,failed
1692,240,8365,nykaa,beauty,2024-09-25,mumbai,pending
1693,122,9410,bookmyshow,entertainment,2024-12-08,nagpur,completed
1694,127,2126,croma,electronics,2024-10-13,ahmedabad,pending
1695,411,6692,flipkart,ecommerce,2024-10-29,hyderabad,failed
1696,268,9942,myntra,fashion,2024-10-22,surat,completed
1697,39,252,snapdeal,ecommerce,2024-11-09,jaipur,pending
1698,334,603,tata cliq,ecommerce,2024-10-09,pune,pending
1699,339,2314,myntra,fashion,2024-11-07,delhi,completed
1700,361,2685,hdfc bank,banking,2024-12-08,mumbai,failed
1701,392,5532,flipkart,ecommerce,2024-11-23,delhi,pending
1702,369,4797,tata cliq,ecommerce,2024-10-12,cochin,pending
1703,193,3768,paytm,finance,2024-10-26,mumbai,pending
1704,32,1379,zomato,food,2024-09-03,nagpur,completed
1705,73,9647,croma,electronics,2024-11-24,delhi,failed
1706,451,4625,lenskart,eyewear,2024-09-26,surat,pending
1707,174,3176,snapdeal,ecommerce,2024-10-26,nagpur,pending
1708,156,5335,nykaa,beauty,2024-12-13,mumbai,failed
1709,347,4083,big bazaar,retail,2024-12-22,nagpur,failed
1710,283,1448,croma,electronics,2024-09-11,hyderabad,completed
1711,348,5151,bookmyshow,entertainment,2024-12-05,pune,pending
1712,82,870,dominos,food,2024-12-14,hyderabad,completed
1713,174,5420,amazon,ecommerce,2024-09-20,jaipur,pending
1714,382,656,swiggy,food,2024-11-26,surat,completed
1715,203,1850,bookmyshow,entertainment,2024-12-10,bangalore,pending
1716,429,7324,amazon,ecommerce,2024-12-30,cochin,failed
1717,170,1619,big bazaar,retail,2024-10-29,chennai,completed
1718,95,2035,lenskart,eyewear,2024-09-11,surat,pending
1719,290,1123,zomato,food,2024-12-01,surat,failed
1720,451,9182,amazon,ecommerce,2024-11-18,ahmedabad,pending
1721,406,8280,nykaa,beauty,2024-09-23,jaipur,failed
1722,73,2276,hdfc bank,banking,2024-12-30,bangalore,completed
1723,356,8210,zomato,food,2024-10-14,cochin,pending
1724,54,2180,jabong,ecommerce,2024-12-23,cochin,failed
1725,492,398,flipkart,ecommerce,2024-12-26,nagpur,completed
1726,193,6733,tata cliq,ecommerce,2024-10-17,chennai,failed
1727,111,7228,swiggy,food,2024-11-21,bangalore,completed
1728,70,3499,lenskart,eyewear,2024-11-04,delhi,pending
1729,48,9408,nykaa,beauty,2024-09-20,hyderabad,completed
1730,328,3687,nykaa,beauty,2024-11-28,surat,completed
1731,119,9493,zomato,food,2024-12-01,surat,pending
1732,455,7110,dominos,food,2024-10-03,bangalore,completed
1733,16,3026,tata cliq,ecommerce,2024-11-27,hyderabad,pending
1734,158,2716,amazon,ecommerce,2024-12-23,pune,pending
1735,300,5889,bookmyshow,entertainment,2024-10-29,ahmedabad,completed
1736,487,8104,tata cliq,ecommerce,2024-11-02,cochin,completed
1737,273,4721,tata cliq,ecommerce,2024-12-20,nagpur,pending
1738,257,1441,flipkart,ecommerce,2024-11-13,cochin,pending
1739,417,7219,jabong,ecommerce,2024-09-27,kolkata,pending
1740,97,1680,nykaa,beauty,2024-12-06,surat,failed
1741,447,3658,bookmyshow,entertainment,2024-12-19,pune,completed
1742,162,6394,big bazaar,retail,2024-12-31,bangalore,pending
1743,151,8172,reliance digital,electronics,2024-09-03,mumbai,pending
1744,39,6829,croma,electronics,2024-11-18,cochin,failed
1745,350,1884,flipkart,ecommerce,2024-11-20,ahmedabad,completed
1746,347,4306,jabong,ecommerce,2024-10-11,chennai,failed
1747,428,2879,flipkart,ecommerce,2024-11-27,delhi,completed
1748,327,3137,swiggy,food,2024-11-14,ahmedabad,completed
1749,442,8413,croma,electronics,2024-11-09,hyderabad,pending
1750,225,4075,amazon,ecommerce,2024-10-08,delhi,pending
1751,147,3979,lenskart,eyewear,2024-12-27,nagpur,failed
1752,29,8946,reliance digital,electronics,2024-09-06,cochin,failed
1753,173,5942,amazon,ecommerce,2024-11-07,mumbai,pending
1754,192,6057,snapdeal,ecommerce,2024-12-27,ahmedabad,failed
1755,487,611,jabong,ecommerce,2024-10-02,pune,pending
1756,44,4410,zomato,food,2024-10-04,delhi,failed
1757,473,7403,paytm,finance,2024-12-31,nagpur,pending
1758,151,3615,hdfc bank,banking,2024-12-20,cochin,failed
1759,313,204,swiggy,food,2024-09-22,nagpur,failed
1760,280,3071,croma,electronics,2024-12-03,jaipur,completed
1761,103,5198,dominos,food,2024-09-04,chennai,pending
1762,385,5788,tata cliq,ecommerce,2024-10-23,cochin,failed
1763,239,6715,myntra,fashion,2024-10-12,bangalore,failed
1764,117,9861,flipkart,ecommerce,2024-10-13,hyderabad,completed
1765,63,6496,bookmyshow,entertainment,2024-12-21,chennai,pending
1766,465,4465,myntra,fashion,2024-09-22,delhi,failed
1767,432,2063,swiggy,food,2024-10-24,hyderabad,completed
1768,324,1843,paytm,finance,2024-11-17,jaipur,completed
1769,250,2158,hdfc bank,banking,2024-11-15,delhi,pending
1770,23,5747,jabong,ecommerce,2024-10-01,hyderabad,completed
1771,98,9447,reliance digital,electronics,2024-10-03,delhi,completed
1772,42,4310,snapdeal,ecommerce,2024-10-30,pune,failed
1773,426,3441,zomato,food,2024-10-15,pune,failed
1774,263,8555,nykaa,beauty,2024-11-30,kolkata,completed
1775,325,8442,amazon,ecommerce,2024-10-14,bangalore,failed
1776,49,8783,paytm,finance,2024-11-07,bangalore,failed
1777,35,5056,tata cliq,ecommerce,2024-11-28,bangalore,failed
1778,251,7607,snapdeal,ecommerce,2024-09-03,hyderabad,pending
1779,166,6352,amazon,ecommerce,2024-10-01,cochin,pending
1780,229,8510,jabong,ecommerce,2024-10-09,pune,pending
1781,210,3718,jabong,ecommerce,2024-12-06,nagpur,completed
1782,329,8196,dominos,food,2024-11-06,hyderabad,completed
1783,101,2734,hdfc bank,banking,2024-11-22,cochin,completed
1784,461,6020,swiggy,food,2024-12-02,hyderabad,failed
1785,268,3992,nykaa,beauty,2024-12-27,delhi,completed
1786,36,9683,tata cliq,ecommerce,2024-12-19,mumbai,pending
1787,77,6193,paytm,finance,2024-09-01,hyderabad,completed
1788,8,4017,lenskart,eyewear,2024-11-27,pune,pending
1789,87,7352,jabong,ecommerce,2024-11-15,nagpur,completed
1790,331,873,lenskart,eyewear,2024-11-28,delhi,completed
1791,379,6585,snapdeal,ecommerce,2024-09-07,nagpur,pending
1792,482,3172,dominos,food,2024-10-30,mumbai,completed
1793,394,1174,jabong,ecommerce,2024-12-07,pune,completed
1794,246,6489,paytm,finance,2024-11-05,kolkata,completed
1795,253,785,nykaa,beauty,2024-11-01,ahmedabad,completed
1796,397,2890,flipkart,ecommerce,2024-09-10,kolkata,pending
1797,237,6082,dominos,food,2024-12-04,chennai,failed
1798,121,345,croma,electronics,2024-10-23,bangalore,failed
1799,378,6659,dominos,food,2024-09-20,ahmedabad,pending
1800,423,4117,reliance digital,electronics,2024-09-06,cochin,failed
1801,48,5636,croma,electronics,2024-09-05,bangalore,completed
1802,357,336,myntra,fashion,2024-12-14,kolkata,pending
1803,198,4207,lenskart,eyewear,2024-12-01,kolkata,pending
1804,178,3269,croma,electronics,2024-10-24,chennai,completed
1805,175,3058,jabong,ecommerce,2024-10-23,hyderabad,completed
1806,497,2509,swiggy,food,2024-10-25,mumbai,completed
1807,52,8632,myntra,fashion,2024-12-26,bangalore,pending
1808,173,9014,nykaa,beauty,2024-11-04,surat,pending
1809,37,3724,dominos,food,2024-12-12,pune,pending
1810,255,1055,flipkart,ecommerce,2024-12-20,pune,completed
1811,374,5033,swiggy,food,2024-09-06,cochin,completed
1812,55,1907,bookmyshow,entertainment,2024-10-16,ahmedabad,failed
1813,362,3499,tata cliq,ecommerce,2024-12-02,nagpur,pending
1814,69,3213,paytm,finance,2024-12-15,mumbai,pending
1815,141,6638,paytm,finance,2024-10-13,pune,pending
1816,261,9931,big bazaar,retail,2024-10-06,mumbai,completed
1817,354,2328,tata cliq,ecommerce,2024-12-22,hyderabad,completed
1818,469,1723,dominos,food,2024-12-18,delhi,pending
1819,443,279,snapdeal,ecommerce,2024-10-26,pune,failed
1820,349,1783,snapdeal,ecommerce,2024-10-14,nagpur,completed
1821,34,3229,snapdeal,ecommerce,2024-11-25,bangalore,completed
1822,159,799,swiggy,food,2024-11-20,delhi,pending
1823,90,7443,snapdeal,ecommerce,2024-10-14,mumbai,failed
1824,328,9094,dominos,food,2024-12-15,chennai,pending
1825,285,7741,hdfc bank,banking,2024-09-16,ahmedabad,pending
1826,166,2290,big bazaar,retail,2024-11-10,surat,failed
1827,53,3105,nykaa,beauty,2024-11-18,bangalore,failed
1828,245,1414,nykaa,beauty,2024-12-30,kolkata,completed
1829,372,4865,paytm,finance,2024-10-21,kolkata,pending
1830,139,3981,snapdeal,ecommerce,2024-12-13,ahmedabad,pending
1831,423,3008,flipkart,ecommerce,2024-10-08,hyderabad,completed
1832,137,8106,lenskart,eyewear,2024-11-30,nagpur,failed
1833,427,4099,hdfc bank,banking,2024-11-27,chennai,pending
1834,191,5420,myntra,fashion,2024-09-08,ahmedabad,pending
1835,263,8570,jabong,ecommerce,2024-09-07,bangalore,pending
1836,30,7223,dominos,food,2024-12-17,surat,pending
1837,10,9847,flipkart,ecommerce,2024-09-12,nagpur,pending
1838,24,8400,tata cliq,ecommerce,2024-12-07,chennai,completed
1839,325,4598,snapdeal,ecommerce,2024-11-04,pune,failed
1840,69,7275,jabong,ecommerce,2024-09-24,surat,failed
1841,395,9891,paytm,finance,2024-12-22,ahmedabad,failed
1842,480,8839,bookmyshow,entertainment,2024-11-07,mumbai,completed
1843,326,8110,reliance digital,electronics,2024-12-19,bangalore,pending
1844,155,5273,tata cliq,ecommerce,2024-11-01,ahmedabad,pending
1845,335,282,croma,electronics,2024-09-17,jaipur,pending
1846,343,7331,dominos,food,2024-12-12,surat,pending
1847,406,6736,croma,electronics,2024-11-14,bangalore,pending
1848,220,2049,tata cliq,ecommerce,2024-10-07,mumbai,pending
1849,347,1119,nykaa,beauty,2024-09-25,mumbai,pending
1850,244,8558,flipkart,ecommerce,2024-09-22,ahmedabad,failed
1851,298,4858,bookmyshow,entertainment,2024-11-17,surat,completed
1852,484,5240,swiggy,food,2024-11-22,mumbai,pending
1853,7,4040,croma,electronics,2024-10-20,delhi,pending
1854,183,9724,hdfc bank,banking,2024-09-25,ahmedabad,failed
1855,48,5276,tata cliq,ecommerce,2024-09-08,chennai,completed
1856,98,4503,hdfc bank,banking,2024-10-01,hyderabad,failed
1857,305,8660,dominos,food,2024-12-12,jaipur,failed
1858,415,2775,zomato,food,2024-11-15,kolkata,completed
1859,339,7796,bookmyshow,entertainment,2024-11-15,mumbai,pending
1860,154,2484,swiggy,food,2024-12-17,chennai,failed
1861,44,8925,croma,electronics,2024-10-07,pune,failed
1862,246,7240,dominos,food,2024-10-26,mumbai,failed
1863,49,1040,paytm,finance,2024-10-09,hyderabad,failed
1864,331,3074,dominos,food,2024-11-11,chennai,failed
1865,464,8942,dominos,food,2024-11-28,bangalore,completed
1866,482,8713,myntra,fashion,2024-11-24,chennai,pending
1867,304,2833,paytm,finance,2024-12-21,jaipur,failed
1868,432,9163,snapdeal,ecommerce,2024-10-28,ahmedabad,completed
1869,308,5632,bookmyshow,entertainment,2024-12-24,mumbai,completed
1870,336,643,swiggy,food,2024-12-08,ahmedabad,completed
1871,256,6786,myntra,fashion,2024-11-15,cochin,failed
1872,290,3223,dominos,food,2024-10-23,bangalore,failed
1873,332,4220,reliance digital,electronics,2024-12-23,ahmedabad,pending
1874,130,9925,jabong,ecommerce,2024-10-25,chennai,completed
1875,410,7045,flipkart,ecommerce,2024-10-22,chennai,completed
1876,147,2730,bookmyshow,entertainment,2024-11-13,delhi,completed
1877,443,4519,croma,electronics,2024-10-11,surat,failed
